date,weekday,worker,seq,ward,name,category,category_ko,address,phone,latitude,longitude,map_url,item_set,target_listings
2026-08-18,화,작업자 B,31,Bình Thạnh,Quán Bún Thịt Nướng Cây Mận,food,음식,324 Bùi Đình Tuý,,10.8071073,106.6989101,"https://www.google.com/maps/search/?api=1&query=10.8071073,106.6989101",가입만,0
2026-08-18,화,작업자 B,32,Gia Định,ĐEN ĐẬM Cà Phê,cafe,카페,362 Bùi Đình Tuý,,10.8067078,106.6982434,"https://www.google.com/maps/search/?api=1&query=10.8067078,106.6982434",가입만,0
2026-08-18,화,작업자 C,1,An Khánh,Cứu Hộ Xe Máy 24h - Sửa Xe Máy Lưu Động,etc,중고 오토바이,9 Nguyễn Hoàng,+84 944 883 288,10.798336,106.7448068,"https://www.google.com/maps/search/?api=1&query=10.798336,106.7448068",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-18,화,작업자 C,2,An Khánh,CỬA HÀNG MUA BÁN XE SH HỒ HIẾU,etc,중고 오토바이,199 Nguyễn Thị Định,+84 909 535 353,10.786109,106.7565445,"https://www.google.com/maps/search/?api=1&query=10.786109,106.7565445",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-18,화,작업자 C,3,An Khánh,DiamondCars,etc,중고 오토바이,9 Lê Hiến Mai,+84 902 678 699,10.7746531,106.75142,"https://www.google.com/maps/search/?api=1&query=10.7746531,106.75142",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-18,화,작업자 C,4,An Khánh,Khánh Hoàng Motorbike for rent,etc,중고 오토바이,6 Nguyễn Ư Dĩ,+84 935 731 283,10.8057123,106.7413288,"https://www.google.com/maps/search/?api=1&query=10.8057123,106.7413288",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-18,화,작업자 C,5,An Khánh,Kia Thảo Điền,etc,중고 오토바이,03 Quốc Hương,+84 911 728 866,10.8008827,106.7322325,"https://www.google.com/maps/search/?api=1&query=10.8008827,106.7322325",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-18,화,작업자 C,6,An Khánh,MAZDA THẢO ĐIỀN,etc,중고 오토바이,03 Quốc Hương,+84 911 718 866,10.8008473,106.7319546,"https://www.google.com/maps/search/?api=1&query=10.8008473,106.7319546",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-18,화,작업자 C,7,An Khánh,TRACOMECO-MIỀN TÂY,etc,중고 오토바이,15 Số 3,+84 918 118 541,10.7860798,106.7519837,"https://www.google.com/maps/search/?api=1&query=10.7860798,106.7519837",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-18,화,작업자 C,8,An Khánh,TRUNG TÂM CHĂM SÓC XE MẠNH HÀ AN PHÚ,etc,중고 오토바이,86 Vũ Tông Phan,+84 909 230 866,10.7967474,106.7410061,"https://www.google.com/maps/search/?api=1&query=10.7967474,106.7410061",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-18,화,작업자 C,9,An Khánh,Tiệm Sửa Xe Tuấn 4.0,etc,중고 오토바이,QPMW+HFC,,10.7839489,106.7461413,"https://www.google.com/maps/search/?api=1&query=10.7839489,106.7461413",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-18,화,작업자 C,10,An Khánh,VINFAST THỦ THIÊM - VINFAST THỦ ĐỨC,etc,중고 오토바이,70 Lương Định Của,+84 971 220 630,10.7870083,106.7334915,"https://www.google.com/maps/search/?api=1&query=10.7870083,106.7334915",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-18,화,작업자 C,11,An Khánh,Vinfast SKYTT Thủ Đức,etc,중고 오토바이,12B Nguyễn Thị Định,+84 862 172 217,10.7901699,106.7544159,"https://www.google.com/maps/search/?api=1&query=10.7901699,106.7544159",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-18,화,작업자 C,12,An Khánh,Aramour Coffee the Garden,gear,헬멧·보호구,2b Đ.Số 12,,10.8056708,106.7461554,"https://www.google.com/maps/search/?api=1&query=10.8056708,106.7461554",헬멧 2종 (풀페이스 / 하프),2
2026-08-18,화,작업자 C,13,An Khánh,Cửa Hàng Nón Sơn - Chi Nhánh Nguyễn Thị Định,gear,헬멧·보호구,21 Nguyễn Thị Định,+84 28 3535 6221,10.7898183,106.7545563,"https://www.google.com/maps/search/?api=1&query=10.7898183,106.7545563",헬멧 2종 (풀페이스 / 하프),2
2026-08-18,화,작업자 C,14,An Khánh,Dolphy Café 113 Dương Văn An,gear,헬멧·보호구,113 Dương Văn An,+84 848 084 985,10.7981962,106.7400732,"https://www.google.com/maps/search/?api=1&query=10.7981962,106.7400732",헬멧 2종 (풀페이스 / 하프),2
2026-08-18,화,작업자 C,15,An Khánh,Early Morning Tea & Coffee - Sala,gear,헬멧·보호구,"62 Hoàng Thế Thiện An Lợi Đông Sarina 1, Block C, C00.15",+84 392 730 420,10.7743483,106.7278058,"https://www.google.com/maps/search/?api=1&query=10.7743483,106.7278058",헬멧 2종 (풀페이스 / 하프),2
2026-08-18,화,작업자 C,16,An Khánh,Highlands Coffee Sari Town Sala,gear,헬멧·보호구,06 Saritown Đ. Số 5,+84 28 7100 0246,10.7716966,106.7257395,"https://www.google.com/maps/search/?api=1&query=10.7716966,106.7257395",헬멧 2종 (풀페이스 / 하프),2
2026-08-18,화,작업자 C,17,An Khánh,Luna Wash - Thảo Điền - Dịch vụ giặt nón bảo hiểm,gear,헬멧·보호구,5 Nguyễn Đăng Giai,+84 388 410 280,10.8021699,106.7358114,"https://www.google.com/maps/search/?api=1&query=10.8021699,106.7358114",헬멧 2종 (풀페이스 / 하프),2
2026-08-18,화,작업자 C,18,An Khánh,Nón Bảo Hiểm Nón Xinh,gear,헬멧·보호구,274 Trần Não,+84 936 181 858,10.7880116,106.7296145,"https://www.google.com/maps/search/?api=1&query=10.7880116,106.7296145",헬멧 2종 (풀페이스 / 하프),2
2026-08-18,화,작업자 C,19,An Khánh,H2T Custom,parts,용품,50 Đường Số 37,+84 906 798 626,10.7901634,106.7363969,"https://www.google.com/maps/search/?api=1&query=10.7901634,106.7363969",미러 · 머플러 · 브레이크패드 · 체인 중 2점,2
2026-08-18,화,작업자 C,20,An Khánh,Lốp xe Rửa Xe Minh Đức,parts,중고 용품,209 Trần Não,+84 975 525 042,10.7858858,106.7296894,"https://www.google.com/maps/search/?api=1&query=10.7858858,106.7296894",중고 부품 2점,2
2026-08-18,화,작업자 C,21,An Khánh,Sửa Xe Máy Lưu Động 24H,parts,중고 용품,15 Nguyễn Hoàng,+84 348 528 622,10.7993741,106.7443337,"https://www.google.com/maps/search/?api=1&query=10.7993741,106.7443337",중고 부품 2점,2
2026-08-18,화,작업자 C,22,An Khánh,TT Moto,parts,용품,136 Cao Đức Lân,+84 902 756 545,10.7924586,106.741338,"https://www.google.com/maps/search/?api=1&query=10.7924586,106.741338",미러 · 머플러 · 브레이크패드 · 체인 중 2점,2
2026-08-18,화,작업자 C,23,An Khánh,Yamaha An Phú,parts,중고 용품,177 Trần Não,+84 948 022 020,10.7892476,106.7302583,"https://www.google.com/maps/search/?api=1&query=10.7892476,106.7302583",중고 부품 2점,2
2026-08-18,화,작업자 C,24,An Khánh,Đại lý Ắc Quy Radi Việt Nam,parts,중고 용품,10 Nguyễn Hoàng,+84 977 357 559,10.7995197,106.7442743,"https://www.google.com/maps/search/?api=1&query=10.7995197,106.7442743",중고 부품 2점,2
2026-08-18,화,작업자 C,25,An Khánh,Cứu Hộ Xe Máy 247 - Minh Thành Motor,tire,타이어,5 Lương Định Của,,10.7817902,106.722928,"https://www.google.com/maps/search/?api=1&query=10.7817902,106.722928",가입만,0
2026-08-18,화,작업자 C,26,An Khánh,Cà Phê Ông Bầu,cafe,카페,10 Đường D8,,10.7885127,106.7193909,"https://www.google.com/maps/search/?api=1&query=10.7885127,106.7193909",가입만,0
2026-08-18,화,작업자 C,27,An Khánh,Valleys Coffee Sala,cafe,카페,"Toà Sarina, 62 Đ. Hoàng Thế Thiện",,10.773192,106.725837,"https://www.google.com/maps/search/?api=1&query=10.773192,106.725837",가입만,0
2026-08-18,화,작업자 C,28,Thạnh Mỹ Tây,Rửa xe Cô Vân,wash,세차,25 Nguyễn Hữu Cảnh,,10.7893968,106.7154429,"https://www.google.com/maps/search/?api=1&query=10.7893968,106.7154429",가입만,0
2026-08-18,화,작업자 C,29,Thạnh Mỹ Tây,Sửa Xe Lưu Động - Cứu Hộ Xe Máy Minh Thành Motor,tire,타이어,185 Ngô Tất Tố,,10.7909391,106.7150927,"https://www.google.com/maps/search/?api=1&query=10.7909391,106.7150927",가입만,0
2026-08-18,화,작업자 C,30,Thạnh Mỹ Tây,Kimochi Sushi,food,음식,167/2/5 Ngô Tất Tố,,10.7912632,106.715029,"https://www.google.com/maps/search/?api=1&query=10.7912632,106.715029",가입만,0
2026-08-18,화,작업자 C,31,Thạnh Mỹ Tây,Rửa Xe Hữu Cảnh,wash,세차,23/3 Nguyễn Hữu Cảnh,,10.789736,106.7147588,"https://www.google.com/maps/search/?api=1&query=10.789736,106.7147588",가입만,0
2026-08-18,화,작업자 C,32,Thạnh Mỹ Tây,Cứu Hộ Cứu Hộ Xe Máy - Tiệm Sửa Xe Máy Lưu Động 24/7 - Phục Vụ Tại Nhà,towing,견인,144 Nguyễn Hữu Cảnh,,10.789437,106.7146731,"https://www.google.com/maps/search/?api=1&query=10.789437,106.7146731",가입만,0
2026-08-18,화,작업자 D,1,Chợ Lớn,Tiệm Đồ Chơi Xe Máy Minh Giang,accessory,튜닝·액세서리,101E Nguyễn hữu chí,+84 768 731 633,10.755153,106.6549844,"https://www.google.com/maps/search/?api=1&query=10.755153,106.6549844",핸들바 · LED · 데칼 · 시트커버 중 2점,2
2026-08-18,화,작업자 D,2,Chợ Lớn,Đồ Chơi Xe Máy HUY LỆ,accessory,튜닝·액세서리,99A Phạm Hữu Chí,+84 901 576 100,10.755232,106.6558591,"https://www.google.com/maps/search/?api=1&query=10.755232,106.6558591",핸들바 · LED · 데칼 · 시트커버 중 2점,2
2026-08-18,화,작업자 D,3,Chợ Lớn,Đồ Chơi Xe Máy Trung Decal,accessory,튜닝·액세서리,169B Nguyễn Chí Thanh,+84 376 523 032,10.7588387,106.6643541,"https://www.google.com/maps/search/?api=1&query=10.7588387,106.6643541",핸들바 · LED · 데칼 · 시트커버 중 2점,2
2026-08-18,화,작업자 D,4,Chợ Lớn,Đồ chơi xe máy Lâm Định,accessory,튜닝·액세서리,79 Dương Tử Giang,+84 932 658 976,10.7548217,106.654814,"https://www.google.com/maps/search/?api=1&query=10.7548217,106.654814",핸들바 · LED · 데칼 · 시트커버 중 2점,2
2026-08-18,화,작업자 D,5,Chợ Lớn,Bãi Xe 1199 Phạm Thế Hiển,etc,중고 오토바이,1199 Phạm Thế Hiển,+84 902 593 972,10.7414384,106.6597796,"https://www.google.com/maps/search/?api=1&query=10.7414384,106.6597796",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-18,화,작업자 D,6,Chợ Lớn,Chợ đồ cũ Nhật Tảo 2,etc,중고 오토바이,107 Tân Phước,,10.7609416,106.6601547,"https://www.google.com/maps/search/?api=1&query=10.7609416,106.6601547",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-18,화,작업자 D,7,Chợ Lớn,CỬA HÀNG XE MÁY 35 TÂN KHAI,etc,중고 오토바이,35 Tân Khai,+84 903 688 982,10.7584926,106.6574148,"https://www.google.com/maps/search/?api=1&query=10.7584926,106.6574148",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-18,화,작업자 D,8,Chợ Lớn,Cửa Hàng Chú Meng,etc,중고 오토바이,222 Đ. Đỗ Ngọc Thạnh,+84 234 5738 788,10.7558658,106.656114,"https://www.google.com/maps/search/?api=1&query=10.7558658,106.656114",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-18,화,작업자 D,9,Chợ Lớn,Cửa Hàng Mua Bán Xe Chín,etc,중고 오토바이,1355 Phạm Thế Hiển,,10.740957,106.6557216,"https://www.google.com/maps/search/?api=1&query=10.740957,106.6557216",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-18,화,작업자 D,10,Chợ Lớn,Cửa Hàng Xe máy Chí Lợi,etc,중고 오토바이,1291B Phạm Thế Hiển,+84 901 810 102,10.741092,106.6578398,"https://www.google.com/maps/search/?api=1&query=10.741092,106.6578398",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-18,화,작업자 D,11,Chợ Lớn,Cửa hàng xe máy,etc,중고 오토바이,8 Đặng Minh Khiêm,+84 903 688 982,10.7582553,106.658085,"https://www.google.com/maps/search/?api=1&query=10.7582553,106.658085",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-18,화,작업자 D,12,Chợ Lớn,Cửa hàng xe máy Tuấn Khanh,etc,중고 오토바이,1466 Phạm Thế Hiển,+84 902 562 447,10.7411868,106.6570771,"https://www.google.com/maps/search/?api=1&query=10.7411868,106.6570771",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-18,화,작업자 D,13,Chợ Lớn,DNTN Kim Hoàng,etc,중고 오토바이,15 Lý Nam Đế,+84 1900 996642,10.7586552,106.6603489,"https://www.google.com/maps/search/?api=1&query=10.7586552,106.6603489",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-18,화,작업자 D,14,Chợ Lớn,Mua Bán Xe Gắn Máy Tài,etc,중고 오토바이,1459 Phạm Thế Hiển,+84 919 999 891,10.7400509,106.6551753,"https://www.google.com/maps/search/?api=1&query=10.7400509,106.6551753",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-18,화,작업자 D,15,Chợ Lớn,Pô Xe Máy Nguyễn Thành,etc,중고 오토바이,12 Phạm Hữu Chí,+84 903 192 363,10.7557873,106.6581466,"https://www.google.com/maps/search/?api=1&query=10.7557873,106.6581466",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-18,화,작업자 D,16,Chợ Lớn,Siêu Thị Xe Máy Hùng Phương,etc,중고 오토바이,107 Đ. Lý Thường Kiệt,+84 28 3855 2062,10.7609297,106.6606019,"https://www.google.com/maps/search/?api=1&query=10.7609297,106.6606019",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-18,화,작업자 D,17,Chợ Lớn,Vespa-Lambretta Cổ,etc,중고 오토바이,100 Tân Khai,,10.7580059,106.6557266,"https://www.google.com/maps/search/?api=1&query=10.7580059,106.6557266",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-18,화,작업자 D,18,Chợ Lớn,Xe máy Hào Cường,etc,중고 오토바이,1217A Phạm Thế Hiển,+84 903 451 294,10.7413499,106.6595135,"https://www.google.com/maps/search/?api=1&query=10.7413499,106.6595135",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-18,화,작업자 D,19,Chợ Lớn,Cửa hàng Nón bảo hiểm Đức Huy,gear,헬멧·보호구,324 Đ.Tùng Thiện Vương,+84 906 631 672,10.7455044,106.6581793,"https://www.google.com/maps/search/?api=1&query=10.7455044,106.6581793",헬멧 2종 (풀페이스 / 하프),2
2026-08-18,화,작업자 D,20,Chợ Lớn,Mũ bảo hiểm Đức Huy,gear,헬멧·보호구,86/9 Tân Thành,+84 919 369 568,10.7566277,106.6556651,"https://www.google.com/maps/search/?api=1&query=10.7566277,106.6556651",헬멧 2종 (풀페이스 / 하프),2
2026-08-18,화,작업자 D,21,Chợ Lớn,Nón Trùm Quận 8 - Cửa Hàng Mũ Bảo Hiểm Royal ROC Andes KYT Chính Hãng,gear,헬멧·보호구,414 Đ.Tùng Thiện Vương,+84 1900 3123,10.7446966,106.6565076,"https://www.google.com/maps/search/?api=1&query=10.7446966,106.6565076",헬멧 2종 (풀페이스 / 하프),2
2026-08-18,화,작업자 D,22,Chợ Lớn,Tiệm nón bảo hiểm 162 Liên Tỉnh 5,gear,헬멧·보호구,162 Liên Tỉnh 5,+84 703 850 299,10.737652,106.656107,"https://www.google.com/maps/search/?api=1&query=10.737652,106.656107",헬멧 2종 (풀페이스 / 하프),2
2026-08-18,화,작업자 D,23,Chợ Lớn,Chợ phụ tùng xe máy Tân Thành,parts,용품,139 Tân Thành,,10.7551148,106.6549204,"https://www.google.com/maps/search/?api=1&query=10.7551148,106.6549204",미러 · 머플러 · 브레이크패드 · 체인 중 2점,2
2026-08-18,화,작업자 D,24,Chợ Lớn,Cửa Hàng Mua Bán Phụ Tùng Honda,parts,용품,150 Dương Tử Giang,+84 28 3955 9711,10.7562725,106.6548048,"https://www.google.com/maps/search/?api=1&query=10.7562725,106.6548048",미러 · 머플러 · 브레이크패드 · 체인 중 2점,2
2026-08-18,화,작업자 D,25,Chợ Lớn,Quán Ăn Nhân Mập,food,음식,"QM36+F88, Hẻm 714 Đ. Nguyễn Trãi",,10.7536553,106.6608185,"https://www.google.com/maps/search/?api=1&query=10.7536553,106.6608185",가입만,0
2026-08-18,화,작업자 D,26,Chợ Lớn,Bãi Gửi Xe Bình Minh,parking,주차장,27 Tân Hưng,,10.7551994,106.6591657,"https://www.google.com/maps/search/?api=1&query=10.7551994,106.6591657",가입만,0
2026-08-18,화,작업자 D,27,Chợ Lớn,"Laha Coffee - 283 Hồng Bàng, Q.5",cafe,카페,579 Đ. Hồng Bàng,,10.75482,106.6608102,"https://www.google.com/maps/search/?api=1&query=10.75482,106.6608102",가입만,0
2026-08-18,화,작업자 D,28,Chợ Lớn,Quán Ăn Gia Đình Thiên Thiên,food,음식,69 Đ. Tản Đà,,10.7526801,106.6641533,"https://www.google.com/maps/search/?api=1&query=10.7526801,106.6641533",가입만,0
2026-08-18,화,작업자 D,29,Chợ Lớn,Cứu Hộ Xe Máy Quận 5 - Sửa Xe Lưu Động Minh Thành Motor,tire,타이어,38 Đ. Hồng Bàng,,10.75559,106.6630471,"https://www.google.com/maps/search/?api=1&query=10.75559,106.6630471",가입만,0
2026-08-18,화,작업자 D,30,Chợ Lớn,Bãi Giữ Xe Hungvuong,parking,주차장,18 Nguyễn Kim,,10.7563599,106.6632741,"https://www.google.com/maps/search/?api=1&query=10.7563599,106.6632741",가입만,0
2026-08-18,화,작업자 D,31,Chợ Lớn,Giặt Sấy Xanh - Cửa hàng số 1,laundry,세탁,"Mặt sau, 646G Nguyễn Trãi",,10.7539201,106.6652083,"https://www.google.com/maps/search/?api=1&query=10.7539201,106.6652083",가입만,0
2026-08-18,화,작업자 D,32,Chợ Lớn,Quán Cơm Người Hẹ,food,음식,39/20 Đ. Lý Thường Kiệt,,10.7587111,106.6615882,"https://www.google.com/maps/search/?api=1&query=10.7587111,106.6615882",가입만,0
2026-08-18,화,감독자 (A조 순회),1,Hòa Bình,Nguyễn Hiệp Motor PKL,etc,중고 오토바이,54 Nguyễn Sơn,+84 908 005 696,10.7829291,106.6318507,"https://www.google.com/maps/search/?api=1&query=10.7829291,106.6318507",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-18,화,감독자 (A조 순회),2,Hòa Bình,Cửa Hàng Phụ Tùng Xe Máy Lâm Văn Cọc,parts,용품,"10, Đường Khuông Việt",+84 905 564 876,10.781369,106.6426859,"https://www.google.com/maps/search/?api=1&query=10.781369,106.6426859",미러 · 머플러 · 브레이크패드 · 체인 중 2점,2
2026-08-18,화,감독자 (A조 순회),3,Hòa Bình,Cửa hàng xe máy Nguyễn Hoàng ( Chi nhánh 2 ),etc,중고 오토바이,635 Đ. Lũy Bán Bích,,10.7798293,106.635428,"https://www.google.com/maps/search/?api=1&query=10.7798293,106.635428",중고 오토바이 2대 (연식·주행거리 확인),2
2026-08-18,화,감독자 (A조 순회),4,Hòa Bình,Cửa Hàng Phụ Tùng Xe Vinh Phát,parts,용품,172 Nguyễn Sơn,+84 839 780 072,10.7824025,106.6285379,"https://www.google.com/maps/search/?api=1&query=10.7824025,106.6285379",미러 · 머플러 · 브레이크패드 · 체인 중 2점,2
2026-08-18,화,감독자 (A조 순회),5,Hòa Bình,Head Tân Long Vân 3,etc,중고 오토바이,135 Nguyễn Sơn,+84 1800 577738,10.78223,106.627914,"https://www.google.com/maps/search/?api=1&query=10.78223,106.627914",중고 오토바이 2대 (연식·주행거리 확인),2
