name,category,subtype,listing_capable,address,latitude,longitude,phone,rating,reviews,status,flags
Tiệm Chuyên Phục Hồi Phuộc Nhún Các Loại Xe,accessory,,Y,989 Âu Cơ,10.8012473,106.6367129,+84 979 912 763,5.0,3,,
Tiệm Dán Keo Xe Vinh Decal,accessory,,Y,126 Trần Quang Khải,10.7921297,106.6918958,+84 976 467 787,4.7,54,,
Tiệm Nâng Cấp Động Cơ & Đồ Chơi Xe Máy,accessory,,Y,69A Mai Văn Vĩnh,10.7387645,106.7136186,+84 866 826 368,,,,리뷰없음
Tiệm Sửa Xe Gia Hưng,accessory,,Y,01 Đ. số 11,10.7960923,106.6918618,+84 962 234 313,4.9,313,,
Tiệm Sửa Xe Lưu Động 24h - Cứu Hộ Xe,accessory,,Y,346/5 Đ. Phan Văn Trị,10.8205123,106.696272,+84 358 863 338,4.4,25,,
Tiệm Sửa Xe Phước Nguyên,accessory,,Y,122 Đường số 45,10.7425468,106.7133233,+84 938 353 895,5.0,7,,
Tiệm Sửa Xe Thuận Tiến - Đồ Chơi Xe Máy.,accessory,,Y,299 Đ. Minh Phụng,10.7558339,106.6433322,+84 868 909 030,4.5,17,,
Tiệm Sửa Xe Đặng Est 1990,accessory,,Y,12 Đ. Số 2,10.7967214,106.7328474,+84 904 902 164,5.0,61,,
Tiệm Tâm Pô,accessory,,Y,555 Nguyễn Kiệm,10.8048986,106.6785675,+84 907 563 309,4.7,110,,
Tiệm Đồ Chơi Xe Máy Minh Giang,accessory,,Y,101E Nguyễn hữu chí,10.755153,106.6549844,+84 768 731 633,5.0,1,,
Toyzone,accessory,,Y,17 Hoa Sứ,10.7990924,106.6887944,+84 28 7777 0049,4.8,828,,
Trí - Pô độ,accessory,,Y,59/9 Đ. Trần Xuân Soạn,10.751745,106.713307,+84 903 709 687,3.0,10,,
Tuấn Tài Đồ Chơi Xe Máy,accessory,,Y,,10.8410449,106.6763781,,,,,리뷰없음
Tâm Đắc Shop,accessory,,Y,79/26A Âu Cơ,10.769772,106.6495,+84 903 571 336,3.8,21,,
VINFAST VIN CITY BÌNH THẠNH,accessory,,Y,33-35 Điện Biên Phủ,10.794744,106.7011566,+84 819 638 639,4.8,710,,
VUONG KHANG MOTOR CENTER,accessory,,Y,123 Đ. Hoàng Văn Thụ,10.7992142,106.6763957,+84 933 333 382,5.0,394,,
Vespa Hưng Phát,accessory,,Y,32/78 Phan Sào Nam,10.7904615,106.6441188,,4.3,75,,
Vespa Sapa Điện Biên Phủ,accessory,,Y,245 Điện Biên Phủ,10.8007699,106.7075289,+84 902 763 399,4.3,198,,
Vi Phong Shop,accessory,,Y,45/32/19 Cao Lỗ,10.7375284,106.6816171,+84 826 188 880,4.6,8,,
Văn Thái Racing Shop,accessory,,Y,645 Đ. Trần Xuân Soạn,10.7516478,106.7035766,+84 775 822 388,3.5,13,,
Văn Thái Racing Shop,accessory,,Y,31 Yersin,10.7659933,106.6980238,+84 775 822 388,4.5,247,,
VƯƠNG KHANG MOTOR,accessory,,Y,30 Đ. Lê Văn Sỹ,10.79055,106.6735369,+84 933 333 382,5.0,400,,
Vương Bá Shop,accessory,,Y,111/43 Đ. Vườn Lài,10.7867871,106.6317294,+84 842 814 286,5.0,23,,
Vỏ xe máy Trần Xuân Soạn (Voxechinhhang.vn),accessory,,Y,847 Đ. Trần Xuân Soạn,10.7515443,106.6974277,+84 909 284 039,3.4,5,,
WORK SHOP 48 Chuyên phụ tùng đồ chơi xe,accessory,,Y,41/1c Đ. An Phú Đông 09,10.8591373,106.6864123,,5.0,3,,
WildMotor,accessory,,Y,8D Trần Quang Diệu,10.7858026,106.6782609,+84 931 318 650,5.0,3,,
XBS PHỤ TÙNG XE,accessory,,Y,204 Đ. Nguyễn Súy,10.7951738,106.6227966,+84 908 040 600,5.0,6,,
"Xe đạp phụ tùng phụ kiện TRANG -189 Bùi Hữu Nghĩa, phường 1, quận Bình Thạnh",accessory,,Y,189 Đ. Bùi Hữu Nghĩa,10.7970074,106.6984858,+84 901 985 252,4.9,140,,
Zone Custom WOLF Shop,accessory,,Y,29/22/5 Đ. Lý Thường Kiệt,10.7809488,106.6580314,+84 908 205 163,4.8,40,,
Öhlins TTRACING Vietnam,accessory,,Y,58/16 Tân Cảng,10.8007541,106.7211763,+84 931 966 996,5.0,23,,
ĐẠT DÌ (thằng đệ) sữa chữa xe máy quận bình thạnnh,accessory,,Y,338 Nơ Trang Long,10.8186501,106.6992603,+84 989 318 439,4.9,301,,
Đại Lý Đồ CHơi,accessory,,Y,36 Đ. Trần Thủ Độ,10.7819439,106.6282516,+84 965 233 892,4.0,22,,
Đậu Đậu Studio,accessory,,Y,35 Nguyễn Văn Tráng,10.7705547,106.6918705,+84 938 970 772,4.9,355,,
ĐỒ CHƠI CBR,accessory,,Y,160A/36 Đ. Vườn Lài,10.7896233,106.6291797,+84 937 234 236,4.7,27,,
ĐỒ CHƠI XE MÁY DIAMOND SALAYA,accessory,,Y,179/39/9 Hòa Bình,10.7695939,106.6290613,+84 794 111 382,,,,리뷰없음
ĐỒ CHƠI XE MÁY KV RACING SHOP,accessory,,Y,931b HL2,10.7676612,106.596146,+84 969 679 939,5.0,91,,
Đồ Chơi GSX,accessory,,Y,36 Đ. Vườn Lài,10.7896663,106.6291748,+84 937 234 236,4.5,6,,
Đồ Chơi Gỗ Kendotoy,accessory,,Y,Nguyễn Trọng Tuyển/335 Đ. Tân Sơn Hoà,10.7981618,106.6683509,+84 949 898 379,4.7,24,,
Đồ Chơi Sao Việt - Cung cấp thiết bị mầm non,accessory,,Y,80 Đường 2,10.8382188,106.7181417,+84 903 196 220,4.8,29,,
Đồ Chơi Trẻ Em Mi Shop,accessory,,Y,224 Nhật Tảo,10.7643802,106.6662613,+84 938 060 885,4.4,10,,
Đồ Chơi Xe Hiển Nguyễn,accessory,,Y,31Đ Tân Hòa Đông,10.755662,106.6328916,+84 707 383 839,5.0,1,,
Đồ Chơi Xe Kiểng,accessory,,Y,6 Đường Bình Trị Đông,10.763665,106.6135983,,5.0,1,,
Đồ Chơi Xe Máy,accessory,,Y,105 Đ. Trần Văn Kiểu,10.7365276,106.6217757,,4.6,16,,
Đồ Chơi Xe Máy - Dán Keo Xe,accessory,,Y,360 Trần Thị Năm,10.870665,106.6242144,+84 763 074 307,4.2,5,,
Đồ Chơi Xe Máy 108,accessory,,Y,108 Đ. Bình Tiên,10.7422499,106.6435088,+84 335 533 205,3.1,14,,
Đồ Chơi Xe Máy Cao Cấp | Decal Quang Tá,accessory,,Y,421 Đ. Lê Đức Thọ,10.8446636,106.6724048,+84 906 272 820,2.7,17,,
Đồ Chơi Xe Máy Duy Hoàng,accessory,,Y,24 Đ. Đỗ Thúc Tịnh,10.8407186,106.6428882,+84 888 284 146,5.0,19,,
Đồ Chơi Xe Máy HUY LỆ,accessory,,Y,99A Phạm Hữu Chí,10.755232,106.6558591,+84 901 576 100,,,,리뷰없음
Đồ Chơi Xe Máy Samina,accessory,,Y,102/10 Đ. Nguyễn Đình Chiểu,10.8039982,106.6822693,+84 973 227 773,,,,리뷰없음
Đồ Chơi Xe Máy Trung Decal,accessory,,Y,169B Nguyễn Chí Thanh,10.7588387,106.6643541,+84 376 523 032,4.3,115,,
Đồ chơi Di Động,accessory,,Y,206 Đ. Nguyễn Thượng Hiền,10.808352,106.6840456,+84 938 700 151,4.5,470,,
Đồ chơi xe 79,accessory,,Y,"1205/6F, Huỳnh Tấn Phát",10.7217007,106.7379286,+84 938 774 235,,,,리뷰없음
Đồ chơi xe máy 2 bánh,accessory,,Y,"RM6R+8RX, Lê Quang Định",10.8108688,106.6921209,+84 965 074 458,4.7,3,,
Đồ chơi xe máy Bắc Gò Vấp,accessory,,Y,"401/50, 50 Đ. Cây Trâm",10.8425742,106.6472395,+84 975 190 119,4.9,108,,
Đồ chơi xe máy Công Nguyễn,accessory,,Y,26 Kha Vạn Cân,10.85799,106.7595117,+84 766 856 999,5.0,11,,
Đồ chơi xe máy Duy Giáp,accessory,,Y,14 Đ. Hoàng Văn Hòe,10.7937281,106.6197526,+84 969 689 093,4.5,122,,
Đồ chơi xe máy Huy Hoàng,accessory,,Y,40 khu phố Bình Đường 1,10.8759473,106.7592909,+84 976 795 597,4.7,65,,
Đồ chơi xe máy KHOA THỦ ĐỨC,accessory,,Y,Đường 904,10.8530461,106.7823895,+84 988 992 527,4.6,45,,
Đồ chơi xe máy Kim Hùng,accessory,,Y,44/9 Đường Số 8B,10.7817833,106.6150754,+84 779 887 783,5.0,3,,
Đồ chơi xe máy Lâm Định,accessory,,Y,79 Dương Tử Giang,10.7548217,106.654814,+84 932 658 976,5.0,4,,
Đồ chơi xe máy Tài Lộc Nguyễn,accessory,,Y,Hẻm 36 Lê Thị Hồng,10.8337258,106.6781715,+84 945 216 191,4.1,170,,
Đồ chơi xe máy an an,accessory,,Y,101 Bưng Ông Thoàn,10.8049047,106.7994636,+84 984 134 026,5.0,2,,
Đồ chơi xe sỉ lẻ TPHCM - Duy Nguyễn,accessory,,Y,10 Trương Phước Phan,10.7628301,106.6136594,+84 933 833 392,5.0,2,,
Đồ chơi xe tuấn hùng,accessory,,Y,147 Lý Nam Đế,10.7613256,106.65933,+84 906 333 292,4.3,53,,
Độ Xe Tay Ga VN,accessory,,Y,171 Đ. Nguyễn Văn Công,10.8229832,106.6751731,+84 338 969 896,4.1,7,,
Độ đèn xe máy soon anh,accessory,,Y,2 Đình Nghi Xuân,10.7692318,106.6218889,+84 346 669 686,4.6,48,,
Ốc Hương Shop,accessory,,Y,3 Đường Nguyễn Đình Kiên,10.7623368,106.6317905,+84 964 314 489,5.0,29,,
13535 Motorbike Rental Saigon,etc,used_moto,Y,70/1A Đường Trần Đình Xu,10.760924,106.691458,,4.9,1575,,
158 STORE Chuyên mua bán xe ex,etc,used_moto,Y,48 Đ. Lê Cao Lãng,10.7792077,106.6273241,,5.0,2,,
168 Store (Chuyên Sh Lướt),etc,used_moto,Y,"54/1 Chiến Lược, Bình Trị Đông",10.7611077,106.6198455,+84 878 868 168,3.7,3,,
2Hand Bike Q7,etc,used_moto,Y,65 Lâm Quang Ky,10.7726364,106.7632255,+84 975 304 088,5.0,1,,
69 STORE-BÁN XE GÓP,etc,used_moto,Y,35 Đường D9,10.8140072,106.6257294,+84 375 559 569,5.0,13,,
An Lê 52 Team,etc,used_moto,Y,52 Nguyễn Văn Khối,10.8421748,106.6599174,+84 938 680 201,5.0,5,,
Brixton Vietnam,etc,used_moto,Y,B2A Đ. Bửu Long,10.7822926,106.6612804,+84 903 606 226,4.6,73,,
Bán xe máy cũ giá rẻ tphcm,etc,used_moto,Y,330/3 Lê Hồng Phong,10.7631418,106.676491,+84 902 549 311,5.0,5,,
Bãi Xe 1199 Phạm Thế Hiển,etc,used_moto,Y,1199 Phạm Thế Hiển,10.7414384,106.6597796,+84 902 593 972,5.0,4,,
Bãi giữ xe Bộ đội Biên phòng cũ.,etc,used_moto,Y,39606 Đ. Nguyễn Tất Thành,10.767086,106.705951,,3.0,2,,
Bãi giữ xe TNXP,etc,used_moto,Y,4 Trương Định,10.7710666,106.6969077,,2.3,82,,체인
Bãi giữ xe máy chùa Bồ Đề,etc,used_moto,Y,109/8A Bến Vân Đồn,10.7624116,106.7012374,,4.4,44,,
Bến Xe Chợ Lớn,etc,used_moto,Y,46 Đ. Lê Quang Sung,10.7512437,106.6512412,,4.1,1712,,
Bến Xe Miền Đông,etc,used_moto,Y,292 Đinh Bộ Lĩnh,10.8149258,106.7106674,+84 28 3898 4441,4.0,3578,,
"Bến Xe Thành Bưởi, Hàng Xanh",etc,used_moto,Y,630 Điện Biên Phủ,10.7987798,106.7186007,+84 1900 6079,4.0,1591,,
Bọc yên xe máy Hùng | Bọc yên xe Tân Bình,etc,used_moto,Y,26 Phan Sào Nam,10.789597,106.646006,+84 762 551 429,5.0,8,,
CAM,etc,used_moto,Y,"RQ42+J55, Đường Số 15",10.8065048,106.7504987,+84 908 928 333,5.0,5,,
CARHUB PREMIUM - Chuyên Xe Sang,etc,used_moto,Y,40 Đ. Số 1,10.7430245,106.7318602,+84 941 800 199,5.0,15,,
CH XE GẮN MÁY ĐƯỢC / ĐƯỢC motorcycle Store,etc,used_moto,Y,40 Nguyễn Hữu Hào,10.7618606,106.7009399,+84 908 000 897,5.0,1,,
CHO THUÊ XE MÁY THANH LAN,etc,used_moto,Y,17C Nguyễn Thị Minh Khai,10.7850842,106.7005179,+84 902 840 361,4.2,64,,
CHXM PHI TRẦN,etc,used_moto,Y,45A Đ. Nguyễn Thượng Hiền,10.814269,106.686476,+84 902 028 020,,,,리뷰없음
CHXM THIỆN PHÁT,etc,used_moto,Y,Nguyễn Văn Thương/109 D1,10.802477,106.7193673,+84 909 899 090,4.0,1,,
Carpla TP HCM,etc,used_moto,Y,314 Đ. Lũy Bán Bích,10.7742368,106.633054,+84 825 355 355,4.4,41,,
Cen Store - mayanhcu.vn,etc,used_moto,Y,356/66 Xô Viết Nghệ Tĩnh,10.8031174,106.7126761,+84 969 819 829,4.4,217,,
Cho Thuê Xe Máy Phạm Hùng - Trung Sơn.Giao xe tận nơi.,etc,used_moto,Y,Đường Nguyễn Văn Linh,10.7274727,106.6775151,+84 946 889 090,4.9,62,,
Cho Thuê Xe Máy Quận 10 Sài Gòn - Blvck Motorbike,etc,used_moto,Y,422 Nguyễn Tri Phương,10.7651544,106.6678975,+84 933 402 074,4.3,12,,
Cho Thuê Xe Máy Sài Gòn TpHCM Xe Mới Giá Tốt,etc,used_moto,Y,219 Phạm Ngũ Lão,10.7683487,106.6928014,+84 986 575 604,3.4,5,,
Chí Lợi - Chuyên Mua Bán Honda SH Ý,etc,used_moto,Y,441/11 Đ. Hưng Phú,10.746863,106.6740988,+84 344 812 512,,,,리뷰없음
Chú Đoàn,etc,used_moto,Y,262/80 Đ. Phan Anh,10.7708097,106.6247501,+84 937 093 095,,,,리뷰없음
Chợ Cũ Tôn Thất Đạm,etc,used_moto,Y,Tôn Thất Đạm,10.771554,106.7031813,,4.1,754,,
Chợ Miếu Mẹ,etc,used_moto,Y,Đ. C2,10.7324376,106.6689201,,,,,리뷰없음
Chợ Xóm Chiếu,etc,used_moto,Y,"Chợ Xóm Chiếu số1, Đinh Lễ",10.7635596,106.7060055,,4.3,691,,
Chợ đồ cũ Nhật Tảo 2,etc,used_moto,Y,107 Tân Phước,10.7609416,106.6601547,,4.2,298,,
Cầm oto xe máy trả góp - Cầm đồ Đức Tín 2,etc,used_moto,Y,178B Nguyễn Thị Thập,10.7383251,106.717893,+84 918 419 999,5.0,134,,
Cầm oto xe máy trả góp -Cầm đồ Đức Tín 8,etc,used_moto,Y,184C Đ. Lâm Văn Bền,10.7413491,106.7158151,+84 818 685 898,4.9,57,,
Cầm Đồ Khánh Đăng - TP HCM,etc,used_moto,Y,137-139 Lê Hồng Phong,10.7576223,106.6779286,+84 932 153 536,4.0,14,,
Cầm Đồ Quận 7 Cầm Đồ T88,etc,used_moto,Y,102 Đ. Lâm Văn Bền,10.7462347,106.7157356,+84 928 566 789,4.0,14,,
Cầm Đồ gần đây Cường Phát Gò Vấp,etc,used_moto,Y,298 Dương Quảng Hàm,10.8307038,106.6877799,+84 976 037 567,4.9,37,,
Cầm đồ Lê Trực,etc,used_moto,Y,465 Võ Văn Tần,10.7694174,106.6838267,+84 28 3833 1771,4.4,117,,
Cầm đồ thanh huyền 5,etc,used_moto,Y,1 Bùi Đình Tuý,10.8082056,106.7090057,+84 903 119 135,4.9,31,,
Cứu Hộ Xe Máy - Sửa Xe Lưu Động 24h Minh Thành Motor,etc,used_moto,Y,130 Đ. Đào Duy Từ,10.7600292,106.6653008,+84 399 859 679,5.0,2,,체인
Cứu Hộ Xe Máy 24h - Minh Thành Motor,etc,used_moto,Y,69/4 Nguyễn Gia Trí,10.8032777,106.7155548,+84 399 859 679,5.0,2,,체인
Cứu Hộ Xe Máy 24h - Sửa Xe Máy Lưu Động,etc,used_moto,Y,9 Nguyễn Hoàng,10.798336,106.7448068,+84 944 883 288,4.0,22,,
Cứu Hộ Xe Máy 24h - Sửa Xe Máy Tận Nơi Minh Thành Motor,etc,used_moto,Y,79 Đ. Phan Thúc Duyện,10.8044648,106.660711,+84 399 859 679,4.3,6,,
"Cứu Hộ Xe Máy, Sửa Xe Lưu Động Quận 4 - Minh Thành Motor",etc,used_moto,Y,318 Bến Vân Đồn,10.755722,106.690061,+84 399 859 679,5.0,6,,
Cứu hộ Xe Máy Sửa Xe 247,etc,used_moto,Y,212/21/17 Đ. Nguyễn Thiện Thuật,10.7695216,106.6787535,+84 911 254 133,4.3,6,,
CỬA HÀNG MUA BÁN XE MÁY PHƯƠNG VY,etc,used_moto,Y,174 Bạch Đằng,10.8030469,106.7065183,+84 919 509 911,4.3,4,,
CỬA HÀNG MUA BÁN XE MÁY THƯ KỲ,etc,used_moto,Y,144/8 Bình Trị Đông,10.765058,106.6099163,+84 931 168 681,5.0,1,,
CỬA HÀNG MUA BÁN XE SH HỒ HIẾU,etc,used_moto,Y,199 Nguyễn Thị Định,10.786109,106.7565445,+84 909 535 353,,,,리뷰없음
CỬA HÀNG XE GẮN MÁY A TỊNH,etc,used_moto,Y,1009 Đ. Lũy Bán Bích,10.7941831,106.6378884,+84 903 818 306,4.0,1,,
CỬA HÀNG XE MÁY 35 TÂN KHAI,etc,used_moto,Y,35 Tân Khai,10.7584926,106.6574148,+84 903 688 982,5.0,2,,
CỬA HÀNG XE MÁY HIỆP PHÁT,etc,used_moto,Y,40 Nguyễn Tư Giản,10.8338306,106.6361001,+84 988 109 895,4.9,18,,
CỬA HÀNG XE MÁY THANH NHÂN,etc,used_moto,Y,32 Đ. Số 23,10.7371726,106.6254027,+84 899 095 399,5.0,1,,
CỬA HÀNG XE MÁY TNT,etc,used_moto,Y,24 Bác Ái,10.790443,106.632637,+84 788 383 968,5.0,6,,
Cửa Hàng Bán Xe Và Dịch Vụ Honda Ủy Nhiệm - HEAD Tân Long Vân 4,etc,used_moto,Y,167 Trần Quốc Thảo,10.7848599,106.6826659,+84 28 3931 2222,4.2,753,,
Cửa Hàng Chú Meng,etc,used_moto,Y,222 Đ. Đỗ Ngọc Thạnh,10.7558658,106.656114,+84 234 5738 788,3.8,20,,
Cửa Hàng Mua Bán Xe Chín,etc,used_moto,Y,1355 Phạm Thế Hiển,10.740957,106.6557216,,,,,리뷰없음
Cửa Hàng Mua Bán Xe Cũ Huỳnh Văn,etc,used_moto,Y,586 QL13,10.8503406,106.7194815,,3.9,8,,
Cửa Hàng Mua Bán Xe Máy,etc,used_moto,Y,25 Đ. Nguyễn Lý,10.7776006,106.6276075,,,,,리뷰없음
Cửa Hàng Mua Bán Xe Máy Long Thịnh,etc,used_moto,Y,Đ. Phan Văn Trị,10.8331741,106.6700551,+84 799 807 989,,,,리뷰없음
Cửa Hàng Phuộc Nhún Long Ký 496 (Hiệp Lực cũ),etc,used_moto,Y,496 Xô Viết Nghệ Tĩnh,10.8084013,106.7118515,+84 909 419 420,4.5,30,,
Cửa Hàng TÀI,etc,used_moto,Y,363 Đ. Đặng Nguyên Cẩn,10.7535953,106.6317376,+84 988 313 107,4.7,3,,
Cửa Hàng Xe Gắn Máy Thái Sơn,etc,used_moto,Y,316 Nguyễn Thị Thập,10.7386062,106.7137498,+84 903 917 473,3.1,8,,
Cửa Hàng Xe Gắn Máy Ánh Lực,etc,used_moto,Y,113 Phạm Thế Hiển,10.7505499,106.686825,+84 909 021 439,3.5,4,,
Cửa Hàng Xe Máy,etc,used_moto,Y,472 An Dương Vương,10.7410697,106.6237266,,2.5,2,,
Cửa Hàng Xe Máy 120 - Ngô Hà,etc,used_moto,Y,120 Đ. Hoàng Văn Thụ,10.7992963,106.6770888,+84 934 562 039,,,,리뷰없음
Cửa Hàng Xe Máy 134 - Ngô Hà,etc,used_moto,Y,134 Đ. Hoàng Văn Thụ,10.7995338,106.6767153,,3.7,3,,
Cửa Hàng Xe Máy 183,etc,used_moto,Y,183 Hoàng Diệu,10.7628109,106.7031788,+84 909 506 882,,,,리뷰없음
Cửa Hàng Xe Máy 22,etc,used_moto,Y,Đ. Hoàng Văn Thụ,10.7997051,106.6742172,+84 908 555 722,5.0,5,,
Cửa Hàng Xe Máy 262,etc,used_moto,Y,185 Khuông Việt,10.7744864,106.6385717,+84 911 113 938,3.1,28,,
Cửa Hàng Xe Máy 999,etc,used_moto,Y,102 Hoà Hưng,10.7796264,106.6750623,+84 976 333 333,4.3,20,,
Cửa Hàng Xe Máy Bảo Long,etc,used_moto,Y,37 Bế Văn Cấm,10.750051,106.710001,+84 901 490 409,5.0,54,,
Cửa Hàng Xe Máy Cũ & Mới Hoàng Vân II,etc,used_moto,Y,,10.7630928,106.7082049,,,,,리뷰없음
Cửa Hàng Xe Máy Cũ Tiến Đạt,etc,used_moto,Y,42 Phạm Văn Bạch,10.8181159,106.6376523,+84 938 755 283,,,,리뷰없음
Cửa Hàng Xe Máy Cương Cương,etc,used_moto,Y,786 Lạc Long Quân,10.7781059,106.649927,+84 937 333 319,5.0,3,,
Cửa Hàng Xe Máy Cường Tự,etc,used_moto,Y,724 Đ. Lũy Bán Bích,10.7909828,106.6375752,+84 983 222 698,5.0,3,,
Cửa Hàng Xe Máy Gia Phúc - Thu Mua Xe Máy Cũ Giá Cao,etc,used_moto,Y,170/11 Đ. Vườn Lài,10.7882859,106.6286546,+84 987 207 681,5.0,3,,
Cửa Hàng Xe Máy Hoà Bùi,etc,used_moto,Y,268 An Dương Vương,10.7590879,106.6249417,+84 903 966 625,2.6,5,,
Cửa Hàng Xe Máy Hưng Thịnh,etc,used_moto,Y,712 Đ. Lũy Bán Bích,10.7905876,106.6376223,+84 28 6267 1711,5.0,1,,
Cửa Hàng Xe Máy Ly Sport,etc,used_moto,Y,Đ. Lũy Bán Bích,10.7834585,106.6361349,+84 918 008 977,3.8,10,,
Cửa Hàng Xe Máy LỘC PHÁT,etc,used_moto,Y,68 Thạch Thị Thanh,10.7906671,106.6922689,+84 926 668 688,,,,리뷰없음
Cửa Hàng Xe Máy Nguyên Khang,etc,used_moto,Y,152 Đ. Thạch Lam,10.7778179,106.6284949,+84 909 005 334,3.7,3,,
Cửa Hàng Xe Máy Nguyễn Nhật,etc,used_moto,Y,937 Đ. Lũy Bán Bích,10.7914794,106.6374152,+84 905 245 522,5.0,1,,
Cửa Hàng Xe Máy Nhật Huy,etc,used_moto,Y,593 Đ. Trần Xuân Soạn,10.7516759,106.7046419,,4.7,3,,
Cửa Hàng Xe Máy Quang Liêm,etc,used_moto,Y,1007 Âu Cơ,10.8017425,106.6364757,+84 931 835 826,,,,리뷰없음
Cửa Hàng Xe Máy Sơn Tay Ga,etc,used_moto,Y,757 Đ. Lũy Bán Bích,10.7846587,106.6361574,+84 933 731 346,5.0,5,,
Cửa Hàng Xe Máy Thái Thiện,etc,used_moto,Y,973 Đ. Lũy Bán Bích,10.79255,106.6375538,+84 909 159 697,4.1,7,,
Cửa Hàng Xe Máy Tiến Mẫn,etc,used_moto,Y,Đường Nguyễn Văn Luông,10.7394176,106.6333201,+84 938 007 777,4.3,16,,
Cửa Hàng Xe Máy Trung,etc,used_moto,Y,167 Nguyễn Thị Thập,10.7380191,106.7194706,,4.3,3,,
Cửa Hàng Xe Máy Trọng Nghĩa,etc,used_moto,Y,77 Trần Quang Diệu,10.7852627,106.6785871,,2.9,7,,
Cửa Hàng Xe Máy Tấn Tâm,etc,used_moto,Y,266 Lý Tự Trọng,10.7718078,106.6938017,+84 28 3823 0297,4.2,35,,
Cửa Hàng Xe Máy Việt Cường,etc,used_moto,Y,"QJHH+33W, Đ. Nguyễn Lý",10.7777262,106.6277112,+84 906 720 354,,,,리뷰없음
Cửa Hàng Xe Máy Việt Tài,etc,used_moto,Y,345 Phạm Thế Hiển,10.7489037,106.6826424,+84 908 977 048,,,,리뷰없음
Cửa Hàng Xe Máy Vũ - cầm đồ và mua bán xe,etc,used_moto,Y,3 Đ. Nguyễn Xí,10.8102619,106.7121519,+84 983 349 639,5.0,3,,
Cửa Hàng Xe Máy Điện VinFast Công Nghệ Xanh 2,etc,used_moto,Y,152 - 154 Nguyễn Tri Phương,10.7591234,106.6691909,+84 816 232 389,4.2,93,,
Cửa Hàng Xe máy Chí Lợi,etc,used_moto,Y,1291B Phạm Thế Hiển,10.741092,106.6578398,+84 901 810 102,3.4,5,,
Cửa Hàng Xe máy Đăng Khôi 2,etc,used_moto,Y,316 Đ. Số 8,10.845172,106.6590333,+84 937 132 731,5.0,1,,
Cửa Hàng Yên Xe Tấn Kiệt,etc,used_moto,Y,985 Đ. Lũy Bán Bích,10.7927957,106.6376214,+84 908 150 788,4.6,196,,
Cửa Hàng mua bán Xe Máy Phước Hải,etc,used_moto,Y,192 Bạch Đằng,10.803336,106.7060344,+84 908 130 649,3.0,5,,
Cửa Hàng xe máy cũ Cao Tường Gò Vấp,etc,used_moto,Y,62 Thông Tây Hội,10.8324445,106.6679527,+84 989 048 359,5.0,4,,
Cửa hang xe máy Huỳnh Văn Lộc,etc,used_moto,Y,153 Bùi Quang Là,10.834141,106.6428022,,5.0,1,,
Cửa hàng 289,etc,used_moto,Y,501 Đ. Phạm Hùng,10.7300005,106.6763606,+84 929 790 790,4.9,823,,
Cửa hàng Xe Máy cũ Gia Bảo,etc,used_moto,Y,417/17 Quang Trung,10.8307334,106.6682813,+84 902 998 868,4.3,6,,
Cửa hàng Xe máy Quang Phương,etc,used_moto,Y,"PMPC+QCJ, Đ. Phạm Hùng",10.736958,106.6710194,+84 28 3981 6388,2.0,61,,
Cửa hàng Xe máy Toàn Giàu,etc,used_moto,Y,965 Đ. Lũy Bán Bích,10.7921669,106.6375095,+84 938 176 666,5.0,14,,
Cửa hàng Xemaythaihoa,etc,used_moto,Y,111 Đ. Đỗ Xuân Hợp,10.8306937,106.7680449,+84 979 897 168,4.6,15,,
Cửa hàng mua bán xe máy Quang Duy,etc,used_moto,Y,66 Phan Huy Ích,10.8267029,106.6317668,+84 859 046 789,4.1,9,,
Cửa hàng mua bán xe máy cũ Nam Trang,etc,used_moto,Y,1079 Đ. Lũy Bán Bích,10.7948814,106.6379638,+84 988 885 385,,,,리뷰없음
Cửa hàng xe Hoàng Vân,etc,used_moto,Y,563 Huỳnh Tấn Phát,10.7426642,106.7298131,+84 909 885 254,,,,리뷰없음
Cửa hàng xe Minh Chín,etc,used_moto,Y,346 Tân Hòa Đông,10.764924,106.6187519,,,,,리뷰없음
Cửa hàng xe máy,etc,used_moto,Y,8 Đặng Minh Khiêm,10.7582553,106.658085,+84 903 688 982,,,,리뷰없음
Cửa hàng xe máy Anh Ba,etc,used_moto,Y,33/18 D. Nguyễn Trung Trực,10.8118788,106.6861059,+84 799 991 023,5.0,12,,
Cửa hàng xe máy Anh Thuận,etc,used_moto,Y,63 Đ. Hoàng Văn Thụ,10.7991619,106.6787084,+84 917 411 004,5.0,2,,
Cửa hàng xe máy Duy An,etc,used_moto,Y,"117/47, 47 Nguyễn Hữu Cảnh",10.7950664,106.7173545,+84 828 379 783,5.0,6,,
Cửa hàng xe máy Hiếu Chợ Tốt,etc,used_moto,Y,5 Số 35,10.7447478,106.7166016,+84 567 777 077,4.6,54,,
Cửa hàng xe máy Minh Huỳnh,etc,used_moto,Y,28 Đường Số 18,10.8386121,106.6562908,+84 903 751 275,5.0,2,,
Cửa hàng xe máy Nguyễn Hoàng ( Chi nhánh 2 ),etc,used_moto,Y,635 Đ. Lũy Bán Bích,10.7798293,106.635428,,2.6,5,,
Cửa hàng xe máy Nguyễn Quang,etc,used_moto,Y,905 TL10,10.7563213,106.6054263,+84 966 003 686,4.8,5,,
